CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime,ID
Case No. 11,0,2018-05-14 21:21:08,3,0,111
Case No. 11,1,2018-05-14 21:33:52,0,0,112
Case No. 11,2,2018-05-14 22:05:44,0,0,113
Case No. 11,2,2018-05-14 23:24:00,0,0,114
Case No. 11,2,2018-05-14 23:44:12,0,0,115
Case No. 11,2,2018-05-15 00:14:28,0,0,116
Case No. 11,2,2018-05-15 00:21:46,0,0,117
Case No. 11,2,2018-05-15 00:23:33,0,0,118
Case No. 11,1,2018-05-15 00:26:03,0,0,119
Case No. 11,2,2018-05-15 00:52:58,0,0,120
Case No. 11,2,2018-05-15 01:00:32,0,0,121
Case No. 12,0,2018-05-14 17:54:59,0,0,122
Case No. 12,1,2018-05-14 18:03:45,0,0,123
Case No. 12,2,2018-05-14 18:21:38,0,0,124
Case No. 12,3,2018-05-14 18:52:00,1,0,125
Case No. 12,1,2018-05-14 19:05:44,0,0,126
Case No. 12,2,2018-05-14 19:19:42,0,0,127
Case No. 12,3,2018-05-14 19:51:47,0,0,128
Case No. 12,1,2018-05-14 19:53:11,0,0,129
Case No. 12,2,2018-05-14 20:18:58,0,0,130
Case No. 12,1,2018-05-14 20:44:55,0,0,131
Case No. 12,2,2018-05-14 21:07:45,0,0,132
Case No. 13,0,2018-05-15 01:59:04,4,0,133
Case No. 13,1,2018-05-15 02:17:18,0,0,134
Case No. 13,2,2018-05-15 02:28:47,0,0,135
Case No. 13,2,2018-05-15 02:35:37,0,0,136
Case No. 13,2,2018-05-15 03:00:22,0,0,137
Case No. 13,2,2018-05-15 03:06:53,0,0,138
Case No. 13,2,2018-05-15 03:40:08,0,0,139
Case No. 13,2,2018-05-15 03:45:56,0,0,140
Case No. 13,1,2018-05-15 03:49:45,0,0,141
Case No. 13,2,2018-05-15 04:00:09,0,0,142
Case No. 13,2,2018-05-15 04:40:25,0,0,143
Case No. 14,0,2018-05-14 21:28:36,0,0,144
Case No. 14,1,2018-05-14 22:14:50,0,0,145
Case No. 14,2,2018-05-14 22:42:33,0,0,146
Case No. 14,3,2018-05-14 22:44:35,1,0,147
Case No. 14,1,2018-05-14 23:03:56,0,0,148
Case No. 14,2,2018-05-14 23:28:51,0,0,149
Case No. 14,3,2018-05-14 23:36:00,0,0,150
Case No. 14,1,2018-05-14 23:56:05,0,0,151
Case No. 14,2,2018-05-15 00:12:14,0,0,152
Case No. 14,1,2018-05-15 00:51:12,1,0,153
Case No. 14,2,2018-05-15 01:02:54,0,0,154
Case No. 15,0,2018-05-15 05:18:10,3,0,155
Case No. 15,1,2018-05-15 05:27:15,1,0,156
Case No. 15,2,2018-05-15 05:58:01,0,0,157
Case No. 15,2,2018-05-15 06:38:02,0,0,158
Case No. 15,2,2018-05-15 06:43:08,0,0,159
Case No. 15,2,2018-05-15 06:45:57,0,0,160
Case No. 15,2,2018-05-15 06:50:02,0,0,161
Case No. 15,2,2018-05-15 07:59:54,0,0,162
Case No. 15,1,2018-05-15 08:04:18,0,0,163
Case No. 15,2,2018-05-15 08:32:13,0,0,164
Case No. 15,2,2018-05-15 08:42:49,0,0,165
Case No. 16,0,2018-05-14 13:21:10,0,0,166
Case No. 16,1,2018-05-14 13:43:00,0,0,167
Case No. 16,2,2018-05-14 13:44:10,0,0,168
Case No. 16,3,2018-05-14 14:02:50,3,0,169
Case No. 16,3,2018-05-14 14:14:32,0,0,170
Case No. 16,2,2018-05-14 14:17:34,0,0,171
Case No. 16,0,2018-05-14 15:37:35,0,0,172
Case No. 16,1,2018-05-14 15:38:27,0,0,173
Case No. 16,2,2018-05-14 15:39:54,1,0,174
Case No. 16,1,2018-05-14 16:57:23,0,0,175
Case No. 16,2,2018-05-14 17:08:16,0,0,176
Case No. 17,0,2018-05-15 09:49:30,0,0,177
Case No. 17,1,2018-05-15 09:53:13,1,0,178
Case No. 17,2,2018-05-15 09:57:29,0,0,179
Case No. 17,2,2018-05-15 10:15:48,0,0,180
Case No. 17,2,2018-05-15 10:28:03,0,0,181
Case No. 17,2,2018-05-15 10:29:17,0,0,182
Case No. 17,2,2018-05-15 10:31:31,0,0,183
Case No. 17,2,2018-05-15 10:57:08,0,0,184
Case No. 17,1,2018-05-15 12:30:59,0,0,185
Case No. 17,2,2018-05-15 12:36:36,0,0,186
Case No. 17,2,2018-05-15 12:41:50,0,0,187
Case No. 18,0,2018-05-15 02:24:30,1,0,188
Case No. 18,1,2018-05-15 02:32:11,0,0,189
Case No. 18,2,2018-05-15 02:32:18,0,0,190
Case No. 18,3,2018-05-15 02:49:00,1,0,191
Case No. 18,1,2018-05-15 02:57:15,0,0,192
Case No. 18,2,2018-05-15 03:04:25,0,0,193
Case No. 18,3,2018-05-15 03:37:34,0,0,194
Case No. 18,1,2018-05-15 03:41:07,0,0,195
Case No. 18,2,2018-05-15 03:44:16,0,0,196
Case No. 18,1,2018-05-15 04:40:49,0,0,197
Case No. 18,2,2018-05-15 04:50:47,0,0,198
Case No. 19,0,2018-05-14 09:14:56,1,0,199
Case No. 19,1,2018-05-14 09:24:33,4,0,200
Case No. 19,2,2018-05-14 09:59:41,0,0,201
Case No. 19,4,2018-05-14 10:26:14,3,0,202
Case No. 19,0,2018-05-14 10:29:26,4,0,203
Case No. 19,1,2018-05-14 10:50:21,0,0,204
Case No. 19,2,2018-05-14 10:58:59,0,0,205
Case No. 19,1,2018-05-14 11:40:45,0,0,206
Case No. 19,2,2018-05-14 12:21:07,2,0,207
Case No. 19,2,2018-05-14 12:21:55,4,0,208
Case No. 19,2,2018-05-14 13:00:11,0,0,209
Case No. 20,0,2018-05-14 17:24:50,0,0,210
Case No. 20,1,2018-05-14 17:43:36,0,0,211
Case No. 20,2,2018-05-14 17:56:00,0,0,212
Case No. 20,3,2018-05-14 18:49:08,3,0,213
Case No. 20,1,2018-05-14 18:49:10,0,0,214
Case No. 20,2,2018-05-14 19:18:12,0,0,215
Case No. 20,3,2018-05-14 19:25:47,0,0,216
Case No. 20,1,2018-05-14 19:27:55,0,0,217
Case No. 20,2,2018-05-14 19:27:55,0,0,218
Case No. 20,1,2018-05-14 21:01:46,0,0,219
Case No. 20,2,2018-05-14 21:05:01,0,0,220
Case No. 21,0,2018-05-15 13:27:36,1,0,221
Case No. 21,1,2018-05-15 13:40:47,1,0,222
Case No. 21,2,2018-05-15 13:51:38,0,0,223
Case No. 21,2,2018-05-15 14:55:06,0,0,224
Case No. 21,2,2018-05-15 15:14:29,0,0,225
Case No. 21,2,2018-05-15 15:44:46,0,0,226
Case No. 21,2,2018-05-15 15:56:27,0,0,227
Case No. 21,2,2018-05-15 16:12:25,0,0,228
Case No. 21,1,2018-05-15 16:28:13,0,0,229
Case No. 21,2,2018-05-15 16:52:57,0,0,230
Case No. 21,2,2018-05-15 17:08:05,0,0,231
Case No. 22,0,2018-05-15 05:33:04,2,0,232
Case No. 22,1,2018-05-15 05:52:25,0,0,233
Case No. 22,2,2018-05-15 06:08:18,0,0,234
Case No. 22,3,2018-05-15 06:40:39,1,0,235
Case No. 22,1,2018-05-15 07:01:29,0,0,236
Case No. 22,2,2018-05-15 07:42:28,0,0,237
Case No. 22,3,2018-05-15 08:04:56,0,0,238
Case No. 22,1,2018-05-15 08:40:30,0,0,239
Case No. 22,2,2018-05-15 08:43:55,0,0,240
Case No. 22,1,2018-05-15 09:02:10,0,0,241
Case No. 22,2,2018-05-15 09:09:31,0,0,242
Case No. 23,0,2018-05-15 17:15:37,2,0,243
Case No. 23,1,2018-05-15 17:22:52,1,0,244
Case No. 23,2,2018-05-15 17:25:35,0,0,245
Case No. 23,2,2018-05-15 17:47:49,0,0,246
Case No. 23,2,2018-05-15 18:01:17,0,0,247
Case No. 23,2,2018-05-15 18:42:32,0,0,248
Case No. 23,2,2018-05-15 19:32:33,0,0,249
Case No. 23,2,2018-05-15 20:10:21,0,0,250
Case No. 23,1,2018-05-15 20:12:21,0,0,251
Case No. 23,2,2018-05-15 20:35:09,0,0,252
Case No. 23,2,2018-05-15 20:52:51,0,0,253
Case No. 24,0,2018-05-15 09:18:23,3,0,254
Case No. 24,1,2018-05-15 09:43:41,0,0,255
Case No. 24,2,2018-05-15 09:47:54,0,0,256
Case No. 24,3,2018-05-15 10:09:43,1,0,257
Case No. 24,1,2018-05-15 11:06:58,0,0,258
Case No. 24,2,2018-05-15 11:50:24,0,0,259
Case No. 24,3,2018-05-15 12:01:17,0,0,260
Case No. 24,1,2018-05-15 12:14:13,0,0,261
Case No. 24,2,2018-05-15 12:38:48,0,0,262
Case No. 24,1,2018-05-15 13:09:00,0,0,263
Case No. 24,2,2018-05-15 13:09:54,0,0,264
Case No. 25,0,2018-05-15 21:26:23,4,0,265
Case No. 25,1,2018-05-15 21:31:32,1,0,266
Case No. 25,2,2018-05-15 22:19:02,0,0,267
Case No. 25,2,2018-05-15 22:26:53,0,0,268
Case No. 25,2,2018-05-15 23:31:08,0,0,269
Case No. 25,2,2018-05-15 23:34:52,0,0,270
Case No. 25,2,2018-05-15 23:39:30,0,0,271
Case No. 25,2,2018-05-15 23:55:26,0,0,272
Case No. 25,1,2018-05-16 00:20:21,0,0,273
Case No. 25,2,2018-05-16 00:56:05,0,0,274
Case No. 25,2,2018-05-16 01:12:02,0,0,275
Case No. 26,0,2018-05-14 22:31:52,0,0,276
Case No. 26,1,2018-05-14 22:42:12,0,0,277
Case No. 26,2,2018-05-14 23:32:29,0,0,278
Case No. 26,3,2018-05-14 23:37:04,3,0,279
Case No. 26,1,2018-05-14 23:40:47,0,0,280
Case No. 26,2,2018-05-14 23:56:32,0,0,281
Case No. 26,3,2018-05-14 23:57:50,0,0,282
Case No. 26,1,2018-05-15 00:07:02,0,0,283
Case No. 26,2,2018-05-15 00:20:11,0,0,284
Case No. 26,1,2018-05-15 00:59:25,1,0,285
Case No. 26,2,2018-05-15 01:10:31,0,0,286
Case No. 27,0,2018-05-16 01:15:42,4,0,287
Case No. 27,1,2018-05-16 01:16:54,2,0,288
Case No. 27,2,2018-05-16 01:17:16,0,0,289
Case No. 27,2,2018-05-16 02:30:05,0,0,290
Case No. 27,2,2018-05-16 02:31:17,0,0,291
Case No. 27,2,2018-05-16 03:22:27,0,0,292
Case No. 27,2,2018-05-16 03:25:03,0,0,293
Case No. 27,2,2018-05-16 04:00:22,0,0,294
Case No. 27,1,2018-05-16 04:07:41,0,0,295
Case No. 27,2,2018-05-16 04:41:41,0,0,296
Case No. 27,2,2018-05-16 05:11:08,0,0,297
Case No. 28,0,2018-05-15 14:13:13,4,0,298
Case No. 28,1,2018-05-15 14:19:11,0,0,299
Case No. 28,2,2018-05-15 15:13:52,0,0,300
Case No. 28,3,2018-05-15 15:23:24,1,0,301
Case No. 28,1,2018-05-15 15:54:01,0,0,302
Case No. 28,2,2018-05-15 16:18:24,0,0,303
Case No. 28,3,2018-05-15 16:23:36,0,0,304
Case No. 28,1,2018-05-15 16:32:27,0,0,305
Case No. 28,2,2018-05-15 16:56:41,0,0,306
Case No. 28,1,2018-05-15 17:02:44,0,0,307
Case No. 28,2,2018-05-15 17:12:27,0,0,308
Case No. 29,0,2018-05-14 13:34:25,0,0,309
Case No. 29,1,2018-05-14 13:41:16,0,0,310
Case No. 29,2,2018-05-14 14:09:21,0,0,311
Case No. 29,1,2018-05-14 14:28:55,0,0,312
Case No. 29,2,2018-05-14 14:54:41,0,0,313
Case No. 29,1,2018-05-14 14:55:48,2,0,314
Case No. 29,2,2018-05-14 15:23:07,1,0,315
Case No. 29,3,2018-05-14 15:34:41,0,0,316
Case No. 29,1,2018-05-14 16:04:42,4,0,317
Case No. 29,2,2018-05-14 16:07:41,4,0,318
Case No. 29,2,2018-05-14 16:35:56,1,0,319
Case No. 30,0,2018-05-15 01:18:07,1,0,320
Case No. 30,1,2018-05-15 01:20:21,0,0,321
Case No. 30,2,2018-05-15 02:01:39,0,0,322
Case No. 30,3,2018-05-15 02:17:41,3,0,323
Case No. 30,1,2018-05-15 02:19:58,0,0,324
Case No. 30,2,2018-05-15 02:21:34,0,0,325
Case No. 30,3,2018-05-15 03:15:30,0,0,326
Case No. 30,1,2018-05-15 04:02:49,0,0,327
Case No. 30,2,2018-05-15 04:03:51,0,0,328
Case No. 30,1,2018-05-15 04:07:24,0,0,329
Case No. 30,2,2018-05-15 04:08:49,0,0,330
Case No. 31,0,2018-05-16 05:16:29,0,0,331
Case No. 31,1,2018-05-16 05:51:35,2,0,332
Case No. 31,2,2018-05-16 06:05:45,0,0,333
Case No. 31,2,2018-05-16 06:37:40,0,0,334
Case No. 31,2,2018-05-16 06:45:01,0,0,335
Case No. 31,2,2018-05-16 07:09:25,0,0,336
Case No. 31,2,2018-05-16 07:32:52,0,0,337
Case No. 31,2,2018-05-16 07:45:20,0,0,338
Case No. 31,1,2018-05-16 08:08:06,0,0,339
Case No. 31,2,2018-05-16 08:11:15,0,0,340
Case No. 31,2,2018-05-16 08:51:31,0,0,341
Case No. 32,0,2018-05-15 17:38:01,3,0,342
Case No. 32,1,2018-05-15 17:49:32,1,0,343
Case No. 32,2,2018-05-15 18:12:35,0,0,344
Case No. 32,3,2018-05-15 19:10:29,1,0,345
Case No. 32,1,2018-05-15 19:28:16,0,0,346
Case No. 32,2,2018-05-15 19:41:59,0,0,347
Case No. 32,3,2018-05-15 19:55:32,0,0,348
Case No. 32,1,2018-05-15 19:57:34,0,0,349
Case No. 32,2,2018-05-15 20:05:30,0,0,350
Case No. 32,1,2018-05-15 20:59:47,0,0,351
Case No. 32,2,2018-05-15 21:11:14,0,0,352
Case No. 33,0,2018-05-16 09:28:09,1,0,353
Case No. 33,1,2018-05-16 09:31:07,2,0,354
Case No. 33,2,2018-05-16 09:57:45,0,0,355
Case No. 33,2,2018-05-16 10:06:06,0,0,356
Case No. 33,2,2018-05-16 10:19:47,0,0,357
Case No. 33,2,2018-05-16 10:57:56,0,0,358
Case No. 33,2,2018-05-16 11:28:51,0,0,359
Case No. 33,2,2018-05-16 11:31:32,0,0,360
Case No. 33,1,2018-05-16 11:46:24,0,0,361
Case No. 33,2,2018-05-16 11:49:17,0,0,362
Case No. 33,2,2018-05-16 12:52:57,0,0,363
Case No. 34,0,2018-05-15 21:55:05,0,0,364
Case No. 34,1,2018-05-15 21:59:24,1,0,365
Case No. 34,2,2018-05-15 22:06:48,0,0,366
Case No. 34,3,2018-05-15 22:38:50,1,0,367
Case No. 34,1,2018-05-15 22:42:42,0,0,368
Case No. 34,2,2018-05-15 22:49:28,0,0,369
Case No. 34,3,2018-05-15 23:07:20,0,0,370
Case No. 34,1,2018-05-16 00:27:39,0,0,371
Case No. 34,2,2018-05-16 00:35:43,0,0,372
Case No. 34,1,2018-05-16 00:48:23,0,0,373
Case No. 34,2,2018-05-16 00:56:58,0,0,374
Case No. 35,0,2018-05-16 13:30:46,2,0,375
Case No. 35,1,2018-05-16 13:39:26,2,0,376
Case No. 35,2,2018-05-16 14:04:58,0,0,377
Case No. 35,2,2018-05-16 14:16:05,0,0,378
Case No. 35,2,2018-05-16 15:22:27,0,0,379
Case No. 35,2,2018-05-16 15:40:45,0,0,380
Case No. 35,2,2018-05-16 15:44:21,0,0,381
Case No. 35,2,2018-05-16 15:52:09,0,0,382
Case No. 35,1,2018-05-16 15:56:12,0,0,383
Case No. 35,2,2018-05-16 16:40:37,0,0,384
Case No. 35,2,2018-05-16 16:42:50,0,0,385
Case No. 36,0,2018-05-15 05:35:12,2,0,386
Case No. 36,1,2018-05-15 06:09:26,0,0,387
Case No. 36,2,2018-05-15 06:32:22,0,0,388
Case No. 36,3,2018-05-15 06:53:34,3,0,389
Case No. 36,1,2018-05-15 07:05:05,0,0,390
Case No. 36,2,2018-05-15 07:15:21,0,0,391
Case No. 36,3,2018-05-15 07:45:42,0,0,392
Case No. 36,1,2018-05-15 08:03:17,0,0,393
Case No. 36,2,2018-05-15 08:45:25,0,0,394
Case No. 36,1,2018-05-15 08:49:29,0,0,395
Case No. 36,2,2018-05-15 09:08:01,0,0,396
Case No. 37,0,2018-05-16 17:53:49,3,0,397
Case No. 37,1,2018-05-16 18:01:12,2,0,398
Case No. 37,2,2018-05-16 18:03:40,0,0,399
Case No. 37,2,2018-05-16 18:10:24,0,0,400
Case No. 37,2,2018-05-16 18:31:38,0,0,401
Case No. 37,2,2018-05-16 20:15:37,0,0,402
Case No. 37,2,2018-05-16 20:26:32,0,0,403
Case No. 37,2,2018-05-16 20:37:03,0,0,404
Case No. 37,1,2018-05-16 20:41:46,0,0,405
Case No. 37,2,2018-05-16 20:57:03,0,0,406
Case No. 37,2,2018-05-16 20:58:10,0,0,407
Case No. 38,0,2018-05-16 01:39:08,1,0,408
Case No. 38,1,2018-05-16 01:50:06,1,0,409
Case No. 38,2,2018-05-16 02:10:24,0,0,410
Case No. 38,3,2018-05-16 02:33:04,1,0,411
Case No. 38,1,2018-05-16 03:20:25,0,0,412
Case No. 38,2,2018-05-16 03:32:09,0,0,413
Case No. 38,3,2018-05-16 03:36:39,0,0,414
Case No. 38,1,2018-05-16 03:42:43,0,0,415
Case No. 38,2,2018-05-16 03:49:49,0,0,416
Case No. 38,1,2018-05-16 04:18:26,0,0,417
Case No. 38,2,2018-05-16 04:58:36,0,0,418
Case No. 39,0,2018-05-14 17:39:00,1,0,419
Case No. 39,1,2018-05-14 18:02:16,4,0,420
Case No. 39,2,2018-05-14 18:16:46,4,0,421
Case No. 39,3,2018-05-14 18:18:21,0,0,422
Case No. 39,1,2018-05-14 18:35:22,0,0,423
Case No. 39,2,2018-05-14 18:47:36,0,0,424
Case No. 39,4,2018-05-14 19:14:13,4,0,425
Case No. 39,2,2018-05-14 19:32:11,0,0,426
Case No. 39,1,2018-05-14 19:38:49,1,0,427
Case No. 39,2,2018-05-14 19:43:45,0,0,428
Case No. 39,3,2018-05-14 20:47:21,1,0,429
Case No. 40,0,2018-05-15 09:47:54,3,0,430
Case No. 40,1,2018-05-15 10:07:36,0,0,431
Case No. 40,2,2018-05-15 10:28:21,0,0,432
Case No. 40,3,2018-05-15 10:56:49,3,0,433
Case No. 40,1,2018-05-15 11:18:57,0,0,434
Case No. 40,2,2018-05-15 11:29:03,0,0,435
Case No. 40,3,2018-05-15 11:55:59,0,0,436
Case No. 40,1,2018-05-15 11:57:16,0,0,437
Case No. 40,2,2018-05-15 12:06:29,0,0,438
Case No. 40,1,2018-05-15 12:16:50,0,0,439
Case No. 40,2,2018-05-15 13:09:20,0,0,440
Case No. 41,0,2018-05-16 21:18:08,3,0,441
Case No. 41,1,2018-05-16 21:20:10,4,0,442
Case No. 41,2,2018-05-16 21:24:52,0,0,443
Case No. 41,2,2018-05-16 21:41:03,0,0,444
Case No. 41,2,2018-05-16 21:42:18,0,0,445
Case No. 41,2,2018-05-16 21:51:47,0,0,446
Case No. 41,2,2018-05-16 23:31:13,0,0,447
Case No. 41,2,2018-05-16 23:56:26,0,0,448
Case No. 41,1,2018-05-17 00:00:48,0,0,449
Case No. 41,2,2018-05-17 00:24:37,0,0,450
Case No. 41,2,2018-05-17 01:02:45,0,0,451
Case No. 42,0,2018-05-16 05:16:10,2,0,452
Case No. 42,1,2018-05-16 06:00:26,1,0,453
Case No. 42,2,2018-05-16 06:21:50,0,0,454
Case No. 42,3,2018-05-16 07:08:25,1,0,455
Case No. 42,1,2018-05-16 07:18:52,0,0,456
Case No. 42,2,2018-05-16 07:29:26,0,0,457
Case No. 42,3,2018-05-16 07:40:56,0,0,458
Case No. 42,1,2018-05-16 08:48:01,0,0,459
Case No. 42,2,2018-05-16 08:48:28,0,0,460
Case No. 42,1,2018-05-16 09:03:26,0,0,461
Case No. 42,2,2018-05-16 09:09:38,0,0,462
Case No. 43,0,2018-05-17 01:26:12,0,0,463
Case No. 43,1,2018-05-17 01:34:59,4,0,464
Case No. 43,2,2018-05-17 01:40:45,0,0,465
Case No. 43,2,2018-05-17 01:50:55,0,0,466
Case No. 43,2,2018-05-17 01:59:40,0,0,467
Case No. 43,2,2018-05-17 02:52:45,0,0,468
Case No. 43,2,2018-05-17 03:28:36,0,0,469
Case No. 43,2,2018-05-17 03:43:36,0,0,470
Case No. 43,1,2018-05-17 03:58:45,0,0,471
Case No. 43,2,2018-05-17 04:59:39,0,0,472
Case No. 43,2,2018-05-17 05:06:20,0,0,473
Case No. 44,0,2018-05-16 09:17:24,4,0,474
Case No. 44,1,2018-05-16 09:27:45,1,0,475
Case No. 44,2,2018-05-16 09:32:07,0,0,476
Case No. 44,3,2018-05-16 10:13:49,1,0,477
Case No. 44,1,2018-05-16 10:15:10,0,0,478
Case No. 44,2,2018-05-16 11:16:10,0,0,479
Case No. 44,3,2018-05-16 11:22:37,0,0,480
Case No. 44,1,2018-05-16 11:45:25,0,0,481
Case No. 44,2,2018-05-16 11:46:50,0,0,482
Case No. 44,1,2018-05-16 12:27:47,0,0,483
Case No. 44,2,2018-05-16 12:49:49,0,0,484
Case No. 45,0,2018-05-17 05:39:33,0,0,485
Case No. 45,1,2018-05-17 06:32:03,3,0,486
Case No. 45,2,2018-05-17 06:50:44,0,0,487
Case No. 45,2,2018-05-17 07:17:51,0,0,488
Case No. 45,2,2018-05-17 07:44:36,0,0,489
Case No. 45,2,2018-05-17 07:51:20,0,0,490
Case No. 45,2,2018-05-17 08:29:21,0,0,491
Case No. 45,2,2018-05-17 08:43:18,0,0,492
Case No. 45,1,2018-05-17 08:44:07,0,0,493
Case No. 45,2,2018-05-17 08:55:53,0,0,494
Case No. 45,2,2018-05-17 09:09:59,0,0,495
Case No. 46,0,2018-05-15 13:21:21,4,0,496
