CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime,ID
Case No. 15,18,2018-05-18 11:39:06,0,0,224
Case No. 15,18,2018-05-18 11:45:48,3,0,225
Case No. 15,17,2018-05-18 11:46:43,4,0,226
Case No. 15,15,2018-05-18 12:04:04,2,0,227
Case No. 15,16,2018-05-18 12:18:38,1,0,228
Case No. 15,16,2018-05-18 12:29:07,0,0,229
Case No. 15,17,2018-05-18 12:30:52,0,0,230
Case No. 16,19,2018-05-18 04:36:48,0,0,231
Case No. 16,20,2018-05-18 04:49:28,0,0,232
Case No. 16,21,2018-05-18 05:17:06,0,0,233
Case No. 16,22,2018-05-18 05:23:43,0,0,234
Case No. 16,23,2018-05-18 05:39:31,0,0,235
Case No. 16,24,2018-05-18 06:06:37,0,0,236
Case No. 16,7,2018-05-18 06:13:08,1,0,237
Case No. 16,9,2018-05-18 06:18:03,4,0,238
Case No. 16,9,2018-05-18 07:03:23,1,0,239
Case No. 16,26,2018-05-18 07:05:09,2,0,240
Case No. 16,26,2018-05-18 07:13:58,2,0,241
Case No. 16,26,2018-05-18 08:02:21,0,0,242
Case No. 16,7,2018-05-18 08:33:23,0,0,243
Case No. 17,19,2018-05-18 08:45:34,0,0,244
Case No. 17,20,2018-05-18 08:53:39,0,0,245
Case No. 17,21,2018-05-18 08:56:48,0,0,246
Case No. 17,22,2018-05-18 08:59:56,0,0,247
Case No. 17,23,2018-05-18 09:01:44,0,0,248
Case No. 17,24,2018-05-18 09:03:27,0,0,249
Case No. 17,25,2018-05-18 09:13:17,0,0,250
Case No. 17,26,2018-05-18 09:23:30,2,0,251
Case No. 17,26,2018-05-18 09:27:19,0,0,252
Case No. 17,26,2018-05-18 09:28:04,2,0,253
Case No. 17,26,2018-05-18 09:35:02,2,0,254
Case No. 17,25,2018-05-18 10:06:22,0,0,255
Case No. 17,25,2018-05-18 11:05:43,0,0,256
Case No. 17,26,2018-05-18 12:17:35,2,0,257
Case No. 17,26,2018-05-18 12:18:22,0,0,258
Case No. 17,25,2018-05-18 12:18:52,0,0,259
Case No. 17,25,2018-05-18 12:27:27,0,0,260
Case No. 18,0,2018-05-18 08:48:03,0,0,261
Case No. 18,1,2018-05-18 09:02:34,0,0,262
Case No. 18,2,2018-05-18 09:28:28,0,0,263
Case No. 18,3,2018-05-18 09:29:30,0,0,264
Case No. 18,4,2018-05-18 09:30:30,0,0,265
Case No. 18,5,2018-05-18 09:39:15,0,0,266
Case No. 18,7,2018-05-18 09:47:51,0,0,267
Case No. 18,9,2018-05-18 09:55:29,0,0,268
Case No. 18,8,2018-05-18 10:10:03,0,0,269
Case No. 18,9,2018-05-18 10:53:56,0,0,270
Case No. 18,7,2018-05-18 11:11:06,0,0,271
Case No. 18,6,2018-05-18 11:23:48,0,0,272
Case No. 18,7,2018-05-18 11:36:02,2,0,273
Case No. 18,9,2018-05-18 12:10:06,0,0,274
Case No. 18,9,2018-05-18 12:12:04,0,0,275
Case No. 19,10,2018-05-18 05:11:10,0,0,276
Case No. 19,18,2018-05-18 06:03:50,3,0,277
Case No. 19,44,2018-05-18 06:36:26,4,0,278
Case No. 19,16,2018-05-18 06:52:52,2,0,279
Case No. 19,15,2018-05-18 07:04:50,0,0,280
Case No. 19,14,2018-05-18 07:05:26,1,0,281
Case No. 19,12,2018-05-18 07:12:43,3,0,282
Case No. 19,11,2018-05-18 07:41:08,4,0,283
Case No. 19,13,2018-05-18 08:02:05,2,0,284
Case No. 19,18,2018-05-18 08:13:22,1,0,285
Case No. 19,10,2018-05-18 08:30:24,0,0,286
Case No. 19,17,2018-05-18 08:36:30,0,0,287
Case No. 20,27,2018-05-18 04:50:37,0,0,288
Case No. 20,28,2018-05-18 05:08:05,0,0,289
Case No. 20,29,2018-05-18 05:15:55,0,0,290
Case No. 20,30,2018-05-18 05:58:11,0,0,291
Case No. 20,31,2018-05-18 06:06:16,0,0,292
Case No. 20,32,2018-05-18 06:27:04,0,0,293
Case No. 20,7,2018-05-18 06:40:11,1,0,294
Case No. 20,9,2018-05-18 06:57:51,4,0,295
Case No. 20,9,2018-05-18 07:38:51,1,0,296
Case No. 20,33,2018-05-18 07:38:51,1,0,297
Case No. 20,33,2018-05-18 08:05:40,0,0,298
Case No. 20,7,2018-05-18 08:20:25,0,0,299
Case No. 21,27,2018-05-18 09:00:13,0,0,300
Case No. 21,28,2018-05-18 09:07:10,0,0,301
Case No. 21,29,2018-05-18 09:13:02,0,0,302
Case No. 21,30,2018-05-18 09:18:33,0,0,303
Case No. 21,31,2018-05-18 09:37:00,0,0,304
Case No. 21,32,2018-05-18 10:15:08,0,0,305
Case No. 21,33,2018-05-18 10:43:16,0,0,306
Case No. 21,45,2018-05-18 10:53:10,0,0,307
Case No. 21,33,2018-05-18 11:42:59,0,0,308
Case No. 21,33,2018-05-18 11:46:29,1,0,309
Case No. 21,33,2018-05-18 11:55:17,1,0,310
Case No. 21,46,2018-05-18 11:59:09,2,0,311
Case No. 21,33,2018-05-18 12:12:16,2,0,312
Case No. 21,45,2018-05-18 12:12:39,0,0,313
Case No. 21,46,2018-05-18 12:29:19,1,0,314
Case No. 22,10,2018-05-18 08:58:49,0,0,315
Case No. 22,11,2018-05-18 09:10:22,0,0,316
Case No. 22,12,2018-05-18 09:28:42,0,0,317
Case No. 22,13,2018-05-18 09:54:57,0,0,318
Case No. 22,14,2018-05-18 10:23:18,0,0,319
Case No. 22,15,2018-05-18 10:34:01,0,0,320
Case No. 22,7,2018-05-18 10:50:31,0,0,321
Case No. 22,9,2018-05-18 11:04:54,0,0,322
Case No. 22,7,2018-05-18 11:07:14,2,0,323
Case No. 22,18,2018-05-18 11:24:17,4,0,324
Case No. 22,7,2018-05-18 11:39:29,2,0,325
Case No. 22,7,2018-05-18 11:50:24,0,0,326
Case No. 22,7,2018-05-18 11:55:52,0,0,327
Case No. 22,7,2018-05-18 12:20:35,0,0,328
Case No. 22,9,2018-05-18 12:30:16,0,0,329
Case No. 23,35,2018-05-18 08:38:44,0,0,330
Case No. 23,36,2018-05-18 08:59:10,0,0,331
Case No. 23,37,2018-05-18 09:05:30,0,0,332
Case No. 23,38,2018-05-18 09:10:34,0,0,333
Case No. 23,39,2018-05-18 09:14:44,0,0,334
Case No. 23,40,2018-05-18 09:41:52,0,0,335
Case No. 23,42,2018-05-18 09:43:20,0,0,336
Case No. 23,42,2018-05-18 09:50:16,0,0,337
Case No. 23,43,2018-05-18 10:57:17,0,0,338
Case No. 23,43,2018-05-18 10:58:11,0,0,339
Case No. 23,41,2018-05-18 11:01:48,1,0,340
Case No. 23,43,2018-05-18 11:35:27,0,0,341
Case No. 23,42,2018-05-18 12:03:08,0,0,342
Case No. 23,43,2018-05-18 12:05:25,0,0,343
Case No. 23,43,2018-05-18 12:07:49,0,0,344
Case No. 24,19,2018-05-18 08:53:57,0,0,345
Case No. 24,20,2018-05-18 09:07:12,0,0,346
Case No. 24,21,2018-05-18 09:09:45,0,0,347
Case No. 24,22,2018-05-18 09:10:41,0,0,348
Case No. 24,23,2018-05-18 09:11:50,0,0,349
Case No. 24,24,2018-05-18 09:46:12,0,0,350
Case No. 24,7,2018-05-18 10:00:14,0,0,351
Case No. 24,9,2018-05-18 10:32:44,0,0,352
Case No. 24,26,2018-05-18 10:32:55,2,0,353
Case No. 24,26,2018-05-18 10:39:41,3,0,354
Case No. 24,7,2018-05-18 10:43:08,0,0,355
Case No. 24,26,2018-05-18 11:03:57,2,0,356
Case No. 24,7,2018-05-18 11:06:13,3,0,357
Case No. 24,9,2018-05-18 11:09:29,0,0,358
Case No. 24,9,2018-05-18 12:02:41,0,0,359
Case No. 25,0,2018-05-18 12:36:30,0,0,360
Case No. 25,1,2018-05-18 12:38:30,0,0,361
Case No. 25,2,2018-05-18 12:46:46,0,0,362
Case No. 25,3,2018-05-18 13:11:31,0,0,363
Case No. 25,4,2018-05-18 13:18:00,0,0,364
Case No. 25,5,2018-05-18 13:35:37,0,0,365
Case No. 25,7,2018-05-18 13:59:31,0,0,366
Case No. 25,7,2018-05-18 14:23:10,0,0,367
Case No. 25,9,2018-05-18 14:24:49,0,0,368
Case No. 25,5,2018-05-18 14:35:32,0,0,369
Case No. 25,9,2018-05-18 14:58:21,0,0,370
Case No. 25,7,2018-05-18 15:01:22,0,0,371
Case No. 25,9,2018-05-18 15:04:10,0,0,372
Case No. 25,9,2018-05-18 15:42:32,2,0,373
Case No. 25,7,2018-05-18 15:51:45,2,0,374
Case No. 25,9,2018-05-18 16:10:23,0,0,375
Case No. 25,5,2018-05-18 16:18:58,2,0,376
Case No. 26,35,2018-05-18 04:45:01,0,0,377
Case No. 26,36,2018-05-18 05:07:55,0,0,378
Case No. 26,37,2018-05-18 05:22:24,0,0,379
Case No. 26,38,2018-05-18 06:00:09,0,0,380
Case No. 26,39,2018-05-18 06:05:06,0,0,381
Case No. 26,40,2018-05-18 06:08:31,0,0,382
Case No. 26,7,2018-05-18 06:10:00,1,0,383
Case No. 26,9,2018-05-18 06:15:14,4,0,384
Case No. 26,9,2018-05-18 06:20:04,1,0,385
Case No. 26,42,2018-05-18 07:46:59,1,0,386
Case No. 26,42,2018-05-18 08:04:06,0,0,387
Case No. 26,7,2018-05-18 08:19:06,0,0,388
Case No. 27,10,2018-05-18 12:37:25,0,0,389
Case No. 27,11,2018-05-18 12:39:54,0,0,390
Case No. 27,12,2018-05-18 12:44:36,0,0,391
Case No. 27,13,2018-05-18 12:49:54,0,0,392
Case No. 27,14,2018-05-18 13:12:53,0,0,393
Case No. 27,15,2018-05-18 13:17:57,0,0,394
Case No. 27,16,2018-05-18 13:37:52,0,0,395
Case No. 27,17,2018-05-18 13:39:19,0,0,396
Case No. 27,16,2018-05-18 13:45:04,0,0,397
Case No. 27,18,2018-05-18 13:57:50,1,0,398
Case No. 27,17,2018-05-18 14:06:45,0,0,399
Case No. 27,16,2018-05-18 14:20:28,0,0,400
Case No. 27,16,2018-05-18 14:40:07,0,0,401
Case No. 27,18,2018-05-18 14:40:48,0,0,402
Case No. 27,17,2018-05-18 15:42:25,0,0,403
Case No. 27,17,2018-05-18 16:08:07,1,0,404
Case No. 27,17,2018-05-18 16:11:22,2,0,405
Case No. 28,27,2018-05-18 08:58:49,0,0,406
Case No. 28,28,2018-05-18 09:00:18,0,0,407
Case No. 28,29,2018-05-18 09:29:14,0,0,408
Case No. 28,30,2018-05-18 09:31:14,0,0,409
Case No. 28,31,2018-05-18 09:44:20,0,0,410
Case No. 28,32,2018-05-18 10:09:10,0,0,411
Case No. 28,7,2018-05-18 10:12:14,0,0,412
Case No. 28,9,2018-05-18 10:34:43,0,0,413
Case No. 28,9,2018-05-18 10:37:22,0,0,414
Case No. 28,33,2018-05-18 10:47:08,2,0,415
Case No. 28,7,2018-05-18 11:34:36,0,0,416
Case No. 28,9,2018-05-18 11:41:49,0,0,417
Case No. 28,7,2018-05-18 11:45:44,0,0,418
Case No. 28,34,2018-05-18 12:03:19,0,0,419
Case No. 28,9,2018-05-18 12:30:46,0,0,420
Case No. 29,19,2018-05-18 04:50:30,0,0,421
Case No. 29,26,2018-05-18 05:06:08,3,0,422
Case No. 29,47,2018-05-18 05:21:00,3,0,423
Case No. 29,48,2018-05-18 05:36:41,2,0,424
Case No. 29,24,2018-05-18 06:12:18,0,0,425
Case No. 29,23,2018-05-18 06:12:38,1,0,426
Case No. 29,21,2018-05-18 07:00:10,3,0,427
Case No. 29,20,2018-05-18 07:02:57,3,0,428
Case No. 29,22,2018-05-18 07:45:01,2,0,429
Case No. 29,26,2018-05-18 07:54:03,1,0,430
Case No. 29,19,2018-05-18 08:06:01,0,0,431
Case No. 29,25,2018-05-18 08:34:45,0,0,432
Case No. 30,0,2018-05-18 08:43:32,0,0,433
Case No. 30,1,2018-05-18 08:47:51,0,0,434
Case No. 30,2,2018-05-18 09:06:57,0,0,435
Case No. 30,3,2018-05-18 09:26:23,0,0,436
Case No. 30,4,2018-05-18 09:32:24,0,0,437
Case No. 30,5,2018-05-18 09:58:06,0,0,438
Case No. 30,7,2018-05-18 10:14:27,1,0,439
Case No. 30,9,2018-05-18 10:24:58,4,0,440
Case No. 30,9,2018-05-18 10:31:15,1,0,441
Case No. 30,8,2018-05-18 10:38:44,0,0,442
Case No. 30,7,2018-05-18 10:58:12,1,0,443
Case No. 30,7,2018-05-18 11:03:46,2,0,444
Case No. 30,9,2018-05-18 11:56:47,0,0,445
Case No. 30,9,2018-05-18 11:57:43,2,0,446
Case No. 31,19,2018-05-18 13:00:34,0,0,447
Case No. 31,20,2018-05-18 13:02:38,0,0,448
Case No. 31,21,2018-05-18 13:03:29,0,0,449
Case No. 31,22,2018-05-18 13:05:51,0,0,450
Case No. 31,23,2018-05-18 13:05:54,0,0,451
Case No. 31,24,2018-05-18 13:08:21,0,0,452
Case No. 31,25,2018-05-18 13:27:38,0,0,453
Case No. 31,47,2018-05-18 13:51:35,3,0,454
Case No. 31,26,2018-05-18 13:56:15,0,0,455
Case No. 31,48,2018-05-18 14:06:48,2,0,456
Case No. 31,25,2018-05-18 14:41:00,0,0,457
Case No. 31,25,2018-05-18 14:57:56,0,0,458
Case No. 31,25,2018-05-18 15:02:45,1,0,459
Case No. 31,24,2018-05-18 15:08:34,0,0,460
Case No. 31,25,2018-05-18 15:28:04,2,0,461
Case No. 31,25,2018-05-18 16:07:51,0,0,462
Case No. 31,25,2018-05-18 16:13:43,0,0,463
Case No. 32,35,2018-05-18 08:37:15,0,0,464
Case No. 32,36,2018-05-18 08:40:25,0,0,465
Case No. 32,37,2018-05-18 08:47:28,0,0,466
Case No. 32,38,2018-05-18 08:48:19,0,0,467
Case No. 32,39,2018-05-18 09:00:11,0,0,468
Case No. 32,40,2018-05-18 09:06:53,0,0,469
Case No. 32,7,2018-05-18 09:26:21,0,0,470
Case No. 32,9,2018-05-18 10:17:50,0,0,471
Case No. 32,7,2018-05-18 10:20:21,0,0,472
Case No. 32,42,2018-05-18 11:15:22,2,0,473
Case No. 32,9,2018-05-18 11:18:43,0,0,474
Case No. 32,43,2018-05-18 11:28:14,0,0,475
Case No. 32,42,2018-05-18 11:28:35,0,0,476
Case No. 32,43,2018-05-18 12:17:34,0,0,477
Case No. 32,9,2018-05-18 12:18:14,0,0,478
Case No. 33,27,2018-05-18 12:47:57,0,0,479
Case No. 33,28,2018-05-18 13:45:30,0,0,480
Case No. 33,29,2018-05-18 13:54:37,0,0,481
Case No. 33,30,2018-05-18 13:56:16,0,0,482
Case No. 33,31,2018-05-18 14:48:08,0,0,483
Case No. 33,32,2018-05-18 14:54:56,0,0,484
Case No. 33,33,2018-05-18 15:20:08,0,0,485
Case No. 33,45,2018-05-18 15:22:59,0,0,486
Case No. 33,34,2018-05-18 15:25:27,0,0,487
Case No. 33,34,2018-05-18 15:25:53,0,0,488
Case No. 33,33,2018-05-18 15:26:37,1,0,489
Case No. 33,33,2018-05-18 15:36:54,3,0,490
Case No. 33,33,2018-05-18 16:00:40,2,0,491
Case No. 33,33,2018-05-18 16:10:04,0,0,492
Case No. 33,34,2018-05-18 16:19:44,0,0,493
Case No. 34,0,2018-05-18 12:38:07,0,0,494
Case No. 34,1,2018-05-18 12:49:35,0,0,495
Case No. 34,2,2018-05-18 13:05:31,0,0,496
