CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime,ID
Case No. 5,6,2018-05-18 06:15:47,1,0,55
Case No. 5,6,2018-05-18 06:43:48,3,0,56
Case No. 5,6,2018-05-18 06:55:52,3,0,57
Case No. 5,6,2018-05-18 07:18:27,0,0,58
Case No. 5,6,2018-05-18 07:50:18,0,0,59
Case No. 5,23,2018-05-18 07:51:59,0,0,60
Case No. 6,0,2018-05-18 04:17:43,0,0,61
Case No. 6,1,2018-05-18 04:39:17,0,0,62
Case No. 6,2,2018-05-18 04:44:05,0,0,63
Case No. 6,3,2018-05-18 04:53:29,0,0,64
Case No. 6,4,2018-05-18 05:28:51,0,0,65
Case No. 6,5,2018-05-18 05:29:55,0,0,66
Case No. 6,7,2018-05-18 05:43:51,4,0,67
Case No. 6,6,2018-05-18 06:35:57,2,0,68
Case No. 6,6,2018-05-18 06:42:49,3,0,69
Case No. 6,6,2018-05-18 06:43:52,3,0,70
Case No. 6,7,2018-05-18 06:46:46,0,0,71
Case No. 6,8,2018-05-18 06:50:43,0,0,72
Case No. 7,24,2018-05-18 04:17:45,0,0,73
Case No. 7,25,2018-05-18 04:19:11,0,0,74
Case No. 7,26,2018-05-18 04:20:20,0,0,75
Case No. 7,27,2018-05-18 04:23:06,0,0,76
Case No. 7,28,2018-05-18 04:57:50,0,0,77
Case No. 7,29,2018-05-18 05:56:03,0,0,78
Case No. 7,6,2018-05-18 06:09:21,1,0,79
Case No. 7,30,2018-05-18 06:21:16,3,0,80
Case No. 7,30,2018-05-18 06:31:41,3,0,81
Case No. 7,6,2018-05-18 07:06:14,0,0,82
Case No. 7,6,2018-05-18 07:31:09,0,0,83
Case No. 7,31,2018-05-18 08:00:01,0,0,84
Case No. 8,17,2018-05-18 05:02:58,0,0,85
Case No. 8,18,2018-05-18 05:43:05,0,0,86
Case No. 8,19,2018-05-18 05:50:37,0,0,87
Case No. 8,20,2018-05-18 06:04:53,0,0,88
Case No. 8,21,2018-05-18 06:09:49,0,0,89
Case No. 8,22,2018-05-18 06:15:22,0,0,90
Case No. 8,7,2018-05-18 06:16:55,3,0,91
Case No. 8,7,2018-05-18 06:55:48,3,0,92
Case No. 8,23,2018-05-18 07:07:50,3,0,93
Case No. 8,23,2018-05-18 07:30:01,0,0,94
Case No. 8,23,2018-05-18 07:43:26,0,0,95
Case No. 8,7,2018-05-18 08:03:26,0,0,96
Case No. 9,0,2018-05-18 04:53:07,0,0,97
Case No. 9,1,2018-05-18 05:05:33,1,0,98
Case No. 9,8,2018-05-18 05:21:07,2,0,99
Case No. 9,6,2018-05-18 05:21:16,0,0,100
Case No. 9,3,2018-05-18 05:38:12,0,0,101
Case No. 9,32,2018-05-18 05:53:57,1,0,102
Case No. 9,2,2018-05-18 06:05:43,1,0,103
Case No. 9,4,2018-05-18 06:55:46,0,0,104
Case No. 9,1,2018-05-18 07:20:47,0,0,105
Case No. 9,5,2018-05-18 07:25:59,1,0,106
Case No. 9,6,2018-05-18 07:48:30,0,0,107
Case No. 9,7,2018-05-18 08:05:59,0,0,108
Case No. 10,9,2018-05-18 04:35:47,0,0,109
Case No. 10,10,2018-05-18 05:15:10,0,0,110
Case No. 10,11,2018-05-18 05:36:19,0,0,111
Case No. 10,12,2018-05-18 05:48:45,0,0,112
Case No. 10,13,2018-05-18 06:02:28,0,0,113
Case No. 10,14,2018-05-18 06:30:57,0,0,114
Case No. 10,7,2018-05-18 06:36:48,4,0,115
Case No. 10,16,2018-05-18 06:43:44,2,0,116
Case No. 10,7,2018-05-18 06:46:09,0,0,117
Case No. 10,7,2018-05-18 07:01:13,0,0,118
Case No. 10,16,2018-05-18 07:37:44,0,0,119
Case No. 10,7,2018-05-18 07:56:58,0,0,120
Case No. 11,33,2018-05-18 04:15:34,0,0,121
Case No. 11,34,2018-05-18 04:30:25,0,0,122
Case No. 11,35,2018-05-18 04:44:50,0,0,123
Case No. 11,36,2018-05-18 05:06:44,0,0,124
Case No. 11,37,2018-05-18 05:54:10,0,0,125
Case No. 11,38,2018-05-18 06:02:23,0,0,126
Case No. 11,39,2018-05-18 06:13:23,1,0,127
Case No. 11,39,2018-05-18 06:14:07,0,0,128
Case No. 11,40,2018-05-18 06:45:26,2,0,129
Case No. 11,39,2018-05-18 06:58:38,3,0,130
Case No. 11,39,2018-05-18 07:13:50,0,0,131
Case No. 11,40,2018-05-18 07:20:01,0,0,132
Case No. 12,24,2018-05-18 04:12:07,0,0,133
Case No. 12,25,2018-05-18 04:38:58,0,0,134
Case No. 12,26,2018-05-18 05:26:54,0,0,135
Case No. 12,27,2018-05-18 05:50:53,0,0,136
Case No. 12,28,2018-05-18 05:59:39,0,0,137
Case No. 12,29,2018-05-18 06:09:28,0,0,138
Case No. 12,7,2018-05-18 06:16:38,3,0,139
Case No. 12,7,2018-05-18 06:58:11,3,0,140
Case No. 12,31,2018-05-18 07:15:52,0,0,141
Case No. 12,7,2018-05-18 07:31:37,0,0,142
Case No. 12,31,2018-05-18 07:33:15,0,0,143
Case No. 12,7,2018-05-18 07:37:14,0,0,144
Case No. 13,0,2018-05-18 08:05:17,0,0,145
Case No. 13,1,2018-05-18 08:53:07,0,0,146
Case No. 13,2,2018-05-18 08:59:27,0,0,147
Case No. 13,3,2018-05-18 09:04:47,0,0,148
Case No. 13,4,2018-05-18 09:06:08,0,0,149
Case No. 13,5,2018-05-18 09:07:19,0,0,150
Case No. 13,6,2018-05-18 09:16:39,1,0,151
Case No. 13,6,2018-05-18 09:45:47,0,0,152
Case No. 13,8,2018-05-18 10:25:43,0,0,153
Case No. 13,8,2018-05-18 10:30:14,2,0,154
Case No. 13,7,2018-05-18 10:52:41,0,0,155
Case No. 13,7,2018-05-18 11:25:06,0,0,156
Case No. 14,33,2018-05-18 04:35:03,0,0,157
Case No. 14,34,2018-05-18 04:57:27,0,0,158
Case No. 14,35,2018-05-18 05:06:24,0,0,159
Case No. 14,36,2018-05-18 05:18:13,0,0,160
Case No. 14,37,2018-05-18 05:26:11,0,0,161
Case No. 14,38,2018-05-18 05:42:13,0,0,162
Case No. 14,40,2018-05-18 06:19:30,3,0,163
Case No. 14,39,2018-05-18 06:41:06,0,0,164
Case No. 14,40,2018-05-18 06:59:47,2,0,165
Case No. 14,39,2018-05-18 07:17:33,1,0,166
Case No. 14,39,2018-05-18 07:33:04,0,0,167
Case No. 14,40,2018-05-18 07:33:16,0,0,168
Case No. 15,9,2018-05-18 08:28:49,0,0,169
Case No. 15,10,2018-05-18 08:52:09,0,0,170
Case No. 15,11,2018-05-18 09:03:17,0,0,171
Case No. 15,12,2018-05-18 09:13:38,0,0,172
Case No. 15,13,2018-05-18 09:15:16,0,0,173
Case No. 15,14,2018-05-18 09:21:51,0,0,174
Case No. 15,6,2018-05-18 09:24:58,1,0,175
Case No. 15,41,2018-05-18 09:52:00,2,0,176
Case No. 15,6,2018-05-18 10:04:16,0,0,177
Case No. 15,41,2018-05-18 10:40:20,1,0,178
Case No. 15,15,2018-05-18 11:05:19,0,0,179
Case No. 15,15,2018-05-18 11:12:23,0,0,180
Case No. 16,17,2018-05-18 04:22:28,0,0,181
Case No. 16,18,2018-05-18 04:33:00,0,0,182
Case No. 16,19,2018-05-18 05:58:50,0,0,183
Case No. 16,20,2018-05-18 06:16:53,0,0,184
Case No. 16,21,2018-05-18 06:32:16,0,0,185
Case No. 16,22,2018-05-18 07:30:12,0,0,186
Case No. 16,7,2018-05-18 07:33:20,4,0,187
Case No. 16,7,2018-05-18 07:35:18,3,0,188
Case No. 16,23,2018-05-18 07:41:50,3,0,189
Case No. 16,23,2018-05-18 07:42:53,0,0,190
Case No. 16,23,2018-05-18 07:45:05,0,0,191
Case No. 16,7,2018-05-18 07:46:49,0,0,192
Case No. 17,17,2018-05-18 08:38:17,0,0,193
Case No. 17,18,2018-05-18 09:11:01,0,0,194
Case No. 17,19,2018-05-18 09:15:21,0,0,195
Case No. 17,20,2018-05-18 09:39:54,0,0,196
Case No. 17,21,2018-05-18 10:05:50,0,0,197
Case No. 17,22,2018-05-18 10:17:56,0,0,198
Case No. 17,6,2018-05-18 10:25:29,1,0,199
Case No. 17,6,2018-05-18 10:36:15,1,0,200
Case No. 17,23,2018-05-18 10:49:50,0,0,201
Case No. 17,42,2018-05-18 11:00:49,0,0,202
Case No. 17,42,2018-05-18 11:34:22,0,0,203
Case No. 17,42,2018-05-18 11:44:51,0,0,204
Case No. 18,0,2018-05-18 08:28:27,0,0,205
Case No. 18,1,2018-05-18 08:31:33,0,0,206
Case No. 18,2,2018-05-18 08:44:35,0,0,207
Case No. 18,3,2018-05-18 09:32:11,0,0,208
Case No. 18,4,2018-05-18 09:34:01,0,0,209
Case No. 18,5,2018-05-18 09:37:40,0,0,210
Case No. 18,7,2018-05-18 10:33:22,3,0,211
Case No. 18,6,2018-05-18 10:51:09,0,0,212
Case No. 18,8,2018-05-18 10:51:26,0,0,213
Case No. 18,8,2018-05-18 11:28:20,2,0,214
Case No. 18,7,2018-05-18 11:32:50,0,0,215
Case No. 18,7,2018-05-18 12:01:28,0,0,216
Case No. 19,9,2018-05-18 04:16:44,1,0,217
Case No. 19,10,2018-05-18 04:39:58,1,0,218
Case No. 19,10,2018-05-18 05:08:53,0,0,219
Case No. 19,11,2018-05-18 05:14:27,0,0,220
Case No. 19,16,2018-05-18 05:44:07,0,0,221
Case No. 19,12,2018-05-18 05:49:48,0,0,222
Case No. 19,13,2018-05-18 06:10:59,0,0,223
Case No. 19,14,2018-05-18 06:13:37,0,0,224
Case No. 19,41,2018-05-18 06:25:13,1,0,225
Case No. 19,11,2018-05-18 06:36:53,0,0,226
Case No. 19,16,2018-05-18 07:32:26,0,0,227
Case No. 19,15,2018-05-18 07:39:39,0,0,228
Case No. 20,24,2018-05-18 04:14:25,0,0,229
Case No. 20,25,2018-05-18 04:45:19,0,0,230
Case No. 20,26,2018-05-18 04:56:16,0,0,231
Case No. 20,27,2018-05-18 04:59:22,0,0,232
Case No. 20,28,2018-05-18 05:06:02,0,0,233
Case No. 20,29,2018-05-18 05:14:51,0,0,234
Case No. 20,7,2018-05-18 06:14:01,4,0,235
Case No. 20,7,2018-05-18 06:56:21,3,0,236
Case No. 20,31,2018-05-18 07:11:46,0,0,237
Case No. 20,7,2018-05-18 07:18:56,0,0,238
Case No. 20,31,2018-05-18 08:01:12,0,0,239
Case No. 20,7,2018-05-18 08:08:12,0,0,240
Case No. 21,24,2018-05-18 08:13:15,0,0,241
Case No. 21,25,2018-05-18 08:13:57,0,0,242
Case No. 21,26,2018-05-18 08:28:53,0,0,243
Case No. 21,27,2018-05-18 08:44:42,0,0,244
Case No. 21,28,2018-05-18 08:49:59,0,0,245
Case No. 21,29,2018-05-18 09:08:35,0,0,246
Case No. 21,6,2018-05-18 09:44:22,1,0,247
Case No. 21,31,2018-05-18 10:06:21,4,0,248
Case No. 21,31,2018-05-18 11:06:34,3,0,249
Case No. 21,31,2018-05-18 11:32:27,3,0,250
Case No. 21,30,2018-05-18 11:54:27,0,0,251
Case No. 21,31,2018-05-18 12:01:47,2,0,252
Case No. 22,9,2018-05-18 08:20:39,0,0,253
Case No. 22,10,2018-05-18 08:42:08,0,0,254
Case No. 22,11,2018-05-18 09:10:20,0,0,255
Case No. 22,12,2018-05-18 10:23:02,0,0,256
Case No. 22,13,2018-05-18 10:29:35,0,0,257
Case No. 22,14,2018-05-18 10:40:01,0,0,258
Case No. 22,7,2018-05-18 10:48:32,3,0,259
Case No. 22,7,2018-05-18 11:12:18,0,0,260
Case No. 22,7,2018-05-18 11:32:59,0,0,261
Case No. 22,7,2018-05-18 11:34:56,0,0,262
Case No. 22,16,2018-05-18 11:40:29,0,0,263
Case No. 22,7,2018-05-18 12:01:38,0,0,264
Case No. 23,33,2018-05-18 08:23:33,0,0,265
Case No. 23,34,2018-05-18 08:24:04,0,0,266
Case No. 23,35,2018-05-18 08:50:25,0,0,267
Case No. 23,36,2018-05-18 09:16:33,0,0,268
Case No. 23,37,2018-05-18 09:21:45,0,0,269
Case No. 23,38,2018-05-18 10:06:15,0,0,270
Case No. 23,39,2018-05-18 10:07:18,1,0,271
Case No. 23,40,2018-05-18 11:08:28,1,0,272
Case No. 23,40,2018-05-18 11:13:39,0,0,273
Case No. 23,43,2018-05-18 11:24:31,1,0,274
Case No. 23,40,2018-05-18 11:43:19,1,0,275
Case No. 23,40,2018-05-18 11:46:17,0,0,276
Case No. 24,17,2018-05-18 08:57:48,0,0,277
Case No. 24,18,2018-05-18 09:27:39,0,0,278
Case No. 24,19,2018-05-18 09:46:40,0,0,279
Case No. 24,20,2018-05-18 09:48:06,0,0,280
Case No. 24,21,2018-05-18 10:01:09,0,0,281
Case No. 24,22,2018-05-18 10:04:58,0,0,282
Case No. 24,7,2018-05-18 10:38:14,3,0,283
Case No. 24,7,2018-05-18 11:16:50,2,0,284
Case No. 24,23,2018-05-18 11:21:29,3,0,285
Case No. 24,42,2018-05-18 11:23:15,0,0,286
Case No. 24,7,2018-05-18 11:27:03,0,0,287
Case No. 24,7,2018-05-18 11:47:52,0,0,288
Case No. 25,0,2018-05-18 13:06:35,0,0,289
Case No. 25,1,2018-05-18 13:24:38,0,0,290
Case No. 25,2,2018-05-18 13:24:58,0,0,291
Case No. 25,3,2018-05-18 13:33:07,0,0,292
Case No. 25,4,2018-05-18 13:35:31,0,0,293
Case No. 25,5,2018-05-18 13:45:03,0,0,294
Case No. 25,6,2018-05-18 13:50:32,1,0,295
Case No. 25,8,2018-05-18 13:51:58,0,0,296
Case No. 25,8,2018-05-18 13:58:30,1,0,297
Case No. 25,7,2018-05-18 14:35:41,0,0,298
Case No. 25,7,2018-05-18 14:39:10,0,0,299
Case No. 25,7,2018-05-18 15:51:01,0,0,300
Case No. 26,33,2018-05-18 04:35:24,0,0,301
Case No. 26,34,2018-05-18 05:01:58,0,0,302
Case No. 26,35,2018-05-18 05:43:20,0,0,303
Case No. 26,36,2018-05-18 06:03:51,0,0,304
Case No. 26,37,2018-05-18 06:16:19,0,0,305
Case No. 26,38,2018-05-18 06:22:18,0,0,306
Case No. 26,7,2018-05-18 06:38:27,4,0,307
Case No. 26,7,2018-05-18 07:00:57,2,0,308
Case No. 26,40,2018-05-18 07:02:17,3,0,309
Case No. 26,40,2018-05-18 07:31:52,0,0,310
Case No. 26,39,2018-05-18 08:08:07,0,0,311
Case No. 26,7,2018-05-18 08:09:11,0,0,312
Case No. 27,9,2018-05-18 12:18:46,0,0,313
Case No. 27,10,2018-05-18 12:36:37,0,0,314
Case No. 27,11,2018-05-18 13:03:20,0,0,315
Case No. 27,12,2018-05-18 13:04:17,0,0,316
Case No. 27,13,2018-05-18 13:13:52,0,0,317
Case No. 27,14,2018-05-18 13:42:48,0,0,318
Case No. 27,6,2018-05-18 13:54:52,1,0,319
Case No. 27,15,2018-05-18 14:04:36,0,0,320
Case No. 27,41,2018-05-18 14:33:17,0,0,321
Case No. 27,15,2018-05-18 15:21:00,0,0,322
Case No. 27,15,2018-05-18 15:31:12,0,0,323
Case No. 27,15,2018-05-18 15:33:47,0,0,324
Case No. 28,24,2018-05-18 08:32:59,0,0,325
Case No. 28,25,2018-05-18 08:58:27,0,0,326
Case No. 28,26,2018-05-18 09:21:47,0,0,327
Case No. 28,27,2018-05-18 09:41:57,0,0,328
Case No. 28,28,2018-05-18 09:55:52,0,0,329
Case No. 28,29,2018-05-18 10:02:26,0,0,330
Case No. 28,7,2018-05-18 10:34:02,3,0,331
Case No. 28,7,2018-05-18 11:43:53,3,0,332
Case No. 28,31,2018-05-18 11:46:03,3,0,333
Case No. 28,7,2018-05-18 11:46:50,0,0,334
Case No. 28,44,2018-05-18 12:00:45,0,0,335
Case No. 28,7,2018-05-18 12:01:58,0,0,336
Case No. 29,17,2018-05-18 04:12:24,1,0,337
Case No. 29,18,2018-05-18 04:18:50,1,0,338
Case No. 29,18,2018-05-18 04:51:05,0,0,339
Case No. 29,23,2018-05-18 05:49:39,0,0,340
Case No. 29,21,2018-05-18 05:58:04,3,0,341
Case No. 29,23,2018-05-18 06:04:36,0,0,342
Case No. 29,20,2018-05-18 06:11:26,3,0,343
Case No. 29,22,2018-05-18 06:21:03,0,0,344
Case No. 29,19,2018-05-18 06:58:03,0,0,345
Case No. 29,45,2018-05-18 07:21:12,1,0,346
Case No. 29,19,2018-05-18 07:28:53,0,0,347
Case No. 29,42,2018-05-18 08:05:42,0,0,348
Case No. 30,0,2018-05-18 08:16:39,0,0,349
Case No. 30,1,2018-05-18 08:29:31,0,0,350
Case No. 30,2,2018-05-18 09:08:00,0,0,351
Case No. 30,3,2018-05-18 09:26:40,0,0,352
Case No. 30,4,2018-05-18 09:36:54,0,0,353
Case No. 30,5,2018-05-18 09:51:43,0,0,354
Case No. 30,7,2018-05-18 10:11:24,4,0,355
Case No. 30,6,2018-05-18 10:21:40,0,0,356
Case No. 30,8,2018-05-18 10:22:22,0,0,357
Case No. 30,8,2018-05-18 10:36:49,2,0,358
Case No. 30,7,2018-05-18 11:31:01,0,0,359
Case No. 30,7,2018-05-18 11:57:51,0,0,360
Case No. 31,17,2018-05-18 12:10:38,0,0,361
Case No. 31,18,2018-05-18 12:14:51,0,0,362
Case No. 31,19,2018-05-18 12:59:34,0,0,363
Case No. 31,20,2018-05-18 13:34:39,0,0,364
Case No. 31,21,2018-05-18 13:38:41,0,0,365
Case No. 31,22,2018-05-18 13:47:28,0,0,366
Case No. 31,6,2018-05-18 14:24:13,1,0,367
Case No. 31,42,2018-05-18 15:08:00,0,0,368
Case No. 31,23,2018-05-18 15:45:59,0,0,369
Case No. 31,42,2018-05-18 15:52:53,3,0,370
Case No. 31,23,2018-05-18 15:58:05,2,0,371
Case No. 31,42,2018-05-18 16:01:27,0,0,372
Case No. 32,33,2018-05-18 08:22:41,0,0,373
Case No. 32,34,2018-05-18 08:52:21,0,0,374
Case No. 32,35,2018-05-18 09:07:37,0,0,375
Case No. 32,36,2018-05-18 09:13:13,0,0,376
Case No. 32,37,2018-05-18 09:13:47,0,0,377
Case No. 32,38,2018-05-18 09:32:44,0,0,378
Case No. 32,40,2018-05-18 09:36:15,3,0,379
Case No. 32,40,2018-05-18 10:52:32,1,0,380
Case No. 32,40,2018-05-18 11:01:48,0,0,381
Case No. 32,43,2018-05-18 11:11:30,1,0,382
Case No. 32,40,2018-05-18 11:15:05,1,0,383
Case No. 32,40,2018-05-18 11:21:10,0,0,384
Case No. 33,24,2018-05-18 12:26:33,0,0,385
Case No. 33,25,2018-05-18 12:31:39,0,0,386
Case No. 33,26,2018-05-18 12:46:56,0,0,387
Case No. 33,27,2018-05-18 12:52:18,0,0,388
Case No. 33,28,2018-05-18 13:14:35,0,0,389
Case No. 33,29,2018-05-18 13:44:44,0,0,390
Case No. 33,6,2018-05-18 13:47:36,1,0,391
Case No. 33,31,2018-05-18 14:45:23,1,0,392
Case No. 33,31,2018-05-18 14:46:47,3,0,393
Case No. 33,31,2018-05-18 14:57:30,0,0,394
Case No. 33,31,2018-05-18 15:07:52,0,0,395
Case No. 33,44,2018-05-18 15:53:16,0,0,396
Case No. 34,0,2018-05-18 12:46:25,0,0,397
Case No. 34,1,2018-05-18 13:07:45,0,0,398
Case No. 34,2,2018-05-18 13:17:16,0,0,399
Case No. 34,3,2018-05-18 13:34:39,0,0,400
Case No. 34,4,2018-05-18 14:40:06,0,0,401
Case No. 34,5,2018-05-18 14:42:47,0,0,402
Case No. 34,7,2018-05-18 15:10:25,3,0,403
Case No. 34,8,2018-05-18 15:50:47,0,0,404
Case No. 34,8,2018-05-18 15:55:27,0,0,405
Case No. 34,7,2018-05-18 15:59:41,0,0,406
Case No. 34,7,2018-05-18 16:05:35,0,0,407
Case No. 34,7,2018-05-18 16:06:31,0,0,408
Case No. 35,33,2018-05-18 12:17:35,0,0,409
Case No. 35,34,2018-05-18 12:21:55,0,0,410
Case No. 35,35,2018-05-18 12:37:31,0,0,411
Case No. 35,36,2018-05-18 13:03:57,0,0,412
Case No. 35,37,2018-05-18 13:40:25,0,0,413
Case No. 35,38,2018-05-18 13:45:52,0,0,414
Case No. 35,39,2018-05-18 13:48:59,1,0,415
Case No. 35,40,2018-05-18 14:05:29,3,0,416
Case No. 35,40,2018-05-18 14:06:41,0,0,417
Case No. 35,40,2018-05-18 14:56:21,0,0,418
Case No. 35,40,2018-05-18 15:01:55,0,0,419
Case No. 35,40,2018-05-18 15:51:21,4,0,420
Case No. 36,9,2018-05-18 08:09:22,0,0,421
Case No. 36,10,2018-05-18 08:33:12,0,0,422
Case No. 36,11,2018-05-18 09:35:02,0,0,423
Case No. 36,12,2018-05-18 09:35:11,0,0,424
Case No. 36,13,2018-05-18 10:10:16,0,0,425
Case No. 36,14,2018-05-18 10:15:15,0,0,426
Case No. 36,7,2018-05-18 10:57:22,4,0,427
Case No. 36,7,2018-05-18 11:08:59,0,0,428
Case No. 36,7,2018-05-18 11:33:17,0,0,429
Case No. 36,7,2018-05-18 11:36:38,0,0,430
Case No. 36,16,2018-05-18 11:43:36,0,0,431
Case No. 36,7,2018-05-18 11:51:31,0,0,432
Case No. 37,0,2018-05-18 16:46:27,0,0,433
Case No. 37,1,2018-05-18 17:10:00,0,0,434
Case No. 37,2,2018-05-18 17:26:23,0,0,435
Case No. 37,3,2018-05-18 17:41:53,0,0,436
Case No. 37,4,2018-05-18 18:31:04,0,0,437
Case No. 37,5,2018-05-18 18:55:59,0,0,438
Case No. 37,6,2018-05-18 19:39:10,1,0,439
Case No. 37,7,2018-05-18 19:40:15,0,0,440
Case No. 37,7,2018-05-18 19:46:03,0,0,441
Case No. 37,7,2018-05-18 19:48:33,3,0,442
Case No. 37,7,2018-05-18 19:56:16,0,0,443
Case No. 37,7,2018-05-18 19:57:50,0,0,444
Case No. 38,9,2018-05-18 12:23:00,0,0,445
Case No. 38,10,2018-05-18 12:38:34,0,0,446
Case No. 38,11,2018-05-18 12:53:06,0,0,447
Case No. 38,12,2018-05-18 13:03:38,0,0,448
Case No. 38,13,2018-05-18 13:06:00,0,0,449
Case No. 38,14,2018-05-18 13:06:04,0,0,450
Case No. 38,7,2018-05-18 13:33:31,3,0,451
Case No. 38,7,2018-05-18 14:05:05,0,0,452
Case No. 38,7,2018-05-18 14:20:54,0,0,453
Case No. 38,41,2018-05-18 14:45:29,0,0,454
Case No. 38,7,2018-05-18 15:22:13,0,0,455
Case No. 38,7,2018-05-18 15:28:49,0,0,456
Case No. 39,24,2018-05-18 04:12:05,1,0,457
Case No. 39,25,2018-05-18 04:25:12,1,0,458
Case No. 39,25,2018-05-18 04:27:26,0,0,459
Case No. 39,46,2018-05-18 04:29:21,0,0,460
Case No. 39,46,2018-05-18 04:32:04,1,0,461
Case No. 39,31,2018-05-18 04:47:07,0,0,462
Case No. 39,27,2018-05-18 05:19:38,4,0,463
Case No. 39,44,2018-05-18 05:48:41,1,0,464
Case No. 39,26,2018-05-18 05:54:42,0,0,465
Case No. 39,28,2018-05-18 06:25:16,0,0,466
Case No. 39,29,2018-05-18 06:28:40,0,0,467
Case No. 39,30,2018-05-18 07:28:49,0,0,468
Case No. 40,17,2018-05-18 08:16:24,0,0,469
Case No. 40,18,2018-05-18 09:36:46,0,0,470
Case No. 40,19,2018-05-18 09:45:41,0,0,471
Case No. 40,20,2018-05-18 09:59:17,0,0,472
Case No. 40,21,2018-05-18 10:20:32,0,0,473
Case No. 40,22,2018-05-18 10:21:51,0,0,474
Case No. 40,7,2018-05-18 10:27:17,4,0,475
Case No. 40,7,2018-05-18 10:50:10,2,0,476
Case No. 40,23,2018-05-18 11:12:07,3,0,477
Case No. 40,42,2018-05-18 11:27:34,0,0,478
Case No. 40,7,2018-05-18 11:53:14,0,0,479
Case No. 40,7,2018-05-18 11:58:19,0,0,480
Case No. 41,9,2018-05-18 16:08:18,0,0,481
Case No. 41,10,2018-05-18 16:35:55,0,0,482
Case No. 41,11,2018-05-18 17:28:42,0,0,483
Case No. 41,12,2018-05-18 17:34:28,0,0,484
Case No. 41,13,2018-05-18 17:44:47,0,0,485
Case No. 41,14,2018-05-18 17:47:17,0,0,486
Case No. 41,6,2018-05-18 17:53:03,1,0,487
Case No. 41,41,2018-05-18 18:10:32,0,0,488
Case No. 41,41,2018-05-18 18:26:33,0,0,489
Case No. 41,15,2018-05-18 18:27:47,0,0,490
Case No. 41,41,2018-05-18 19:27:53,0,0,491
Case No. 41,15,2018-05-18 19:30:21,0,0,492
Case No. 42,17,2018-05-18 12:15:30,0,0,493
Case No. 42,18,2018-05-18 12:44:48,0,0,494
Case No. 42,19,2018-05-18 13:25:36,0,0,495
Case No. 42,20,2018-05-18 13:32:26,0,0,496
